run_id,method,dataset,alpha,seed,critic_multiplier,weight_decay,best_validation_mse,test_mse_at_best_validation,best_validation_round,final_validation_mse,final_test_mse,final_vs_best_validation_gap,last_50_val_mse_std,last_50_train_mse_std,diverged,runtime_seconds,result_dir
tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p01,fedogda_s,linear,0.5,1,5.0,0.01,0.0018412447965644077,0.0018804638328278553,486,0.007632779747440618,0.007678416337486867,0.00579153495087621,0.008669911228264297,0.008714909430890533,False,193.68447637557983,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p01
tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p03,fedogda_s,linear,0.5,1,5.0,0.03,0.0018412447965644077,0.0018804638328278553,486,0.007632779747440618,0.007678416337486867,0.00579153495087621,0.008669911228264297,0.008714909430890533,False,197.93842267990112,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p03
tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p1,fedogda_s,linear,0.5,1,5.0,0.1,0.0018412447965644077,0.0018804638328278553,486,0.007632779747440618,0.007678416337486867,0.00579153495087621,0.008669911228264297,0.008714909430890533,False,188.7427716255188,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm5_wd0p1
tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p001,fedogda_s,linear,0.5,1,10.0,0.001,0.0007639782529321825,0.0007672509647585216,338,0.0020431030487989103,0.0020528830767290703,0.001279124795866728,0.0007516348031774493,0.0007557757333000544,False,189.03001046180725,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p001
tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p01,fedogda_s,linear,0.5,1,10.0,0.01,0.0007639782529321825,0.0007672509647585216,338,0.0020431030487989103,0.0020528830767290703,0.001279124795866728,0.0007516348031774493,0.0007557757333000544,False,204.59041905403137,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p01
tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p03,fedogda_s,linear,0.5,1,10.0,0.03,0.0007639782529321825,0.0007672509647585216,338,0.0020431030487989103,0.0020528830767290703,0.001279124795866728,0.0007516348031774493,0.0007557757333000544,False,189.80479884147644,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p03
tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p1,fedogda_s,linear,0.5,1,10.0,0.1,0.0007639782529321825,0.0007672509647585216,338,0.0020431030487989103,0.0020528830767290703,0.001279124795866728,0.0007516348031774493,0.0007557757333000544,False,193.24181628227234,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm10_wd0p1
tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p001,fedogda_s,linear,0.5,1,20.0,0.001,0.0005910273538212228,0.0005957834637334901,477,0.0007553606845760167,0.0007748562799771133,0.0001643333307547939,0.00019775122780130378,0.0001985165621491993,False,193.11308526992798,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p001
tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p01,fedogda_s,linear,0.5,1,20.0,0.01,0.0005910273538212228,0.0005957834637334901,477,0.0007553606845760167,0.0007748562799771133,0.0001643333307547939,0.00019775122780130378,0.0001985165621491993,False,196.58140635490417,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p01
tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p03,fedogda_s,linear,0.5,1,20.0,0.03,0.0005910273538212228,0.0005957834637334901,477,0.0007553606845760167,0.0007748562799771133,0.0001643333307547939,0.00019775122780130378,0.0001985165621491993,False,205.97727918624878,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p03
tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p1,fedogda_s,linear,0.5,1,20.0,0.1,0.0005910273538212228,0.0005957834637334901,477,0.0007553606845760167,0.0007748562799771133,0.0001643333307547939,0.00019775122780130378,0.0001985165621491993,False,203.4225137233734,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_1/tune_fedogda_s_linear_seed1_alpha0p5_cm20_wd0p1
tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p001,fedogda_s,linear,0.5,2,2.0,0.001,0.01094605866722792,0.01101483358272468,293,0.1739213088079532,0.17566016391612638,0.16297525014072528,0.04700468161513644,0.047198353862988277,False,193.55904173851013,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p001
tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p01,fedogda_s,linear,0.5,2,2.0,0.01,0.01094605866722792,0.01101483358272468,293,0.1739213088079532,0.17566016391612638,0.16297525014072528,0.04700468161513644,0.047198353862988277,False,204.48311638832092,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p01
tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p03,fedogda_s,linear,0.5,2,2.0,0.03,0.01094605866722792,0.01101483358272468,293,0.1739213088079532,0.17566016391612638,0.16297525014072528,0.04700468161513644,0.047198353862988277,False,191.09346985816956,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p03
tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p1,fedogda_s,linear,0.5,2,2.0,0.1,0.01094605866722792,0.01101483358272468,293,0.1739213088079532,0.17566016391612638,0.16297525014072528,0.04700468161513644,0.047198353862988277,False,193.7850878238678,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm2_wd0p1
tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p001,fedogda_s,linear,0.5,2,5.0,0.001,0.012198857354528083,0.012394574414133394,183,0.02981189136632082,0.02945761142436646,0.01761303401179274,0.004973978541248805,0.004984837814239874,False,190.32412028312683,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p001
tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p01,fedogda_s,linear,0.5,2,5.0,0.01,0.012198857354528083,0.012394574414133394,183,0.02981189136632082,0.02945761142436646,0.01761303401179274,0.004973978541248805,0.004984837814239874,False,189.26724219322205,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p01
tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p03,fedogda_s,linear,0.5,2,5.0,0.03,0.012198857354528083,0.012394574414133394,183,0.02981189136632082,0.02945761142436646,0.01761303401179274,0.004973978541248805,0.004984837814239874,False,205.60266041755676,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p03
tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p1,fedogda_s,linear,0.5,2,5.0,0.1,0.012198857354528083,0.012394574414133394,183,0.02981189136632082,0.02945761142436646,0.01761303401179274,0.004973978541248805,0.004984837814239874,False,194.18395018577576,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm5_wd0p1
tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p001,fedogda_s,linear,0.5,2,10.0,0.001,0.007075657910292095,0.007251052753362265,499,0.0070756579102920925,0.007251052753362265,-2.6020852139652106e-18,0.0022804150137900785,0.0023069708615978306,False,192.56147837638855,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p001
tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p01,fedogda_s,linear,0.5,2,10.0,0.01,0.007075657910292095,0.007251052753362265,499,0.0070756579102920925,0.007251052753362265,-2.6020852139652106e-18,0.0022804150137900785,0.0023069708615978306,False,202.79958534240723,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p01
tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p03,fedogda_s,linear,0.5,2,10.0,0.03,0.007075657910292095,0.007251052753362265,499,0.0070756579102920925,0.007251052753362265,-2.6020852139652106e-18,0.0022804150137900785,0.0023069708615978306,False,192.92311596870422,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p03
tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p1,fedogda_s,linear,0.5,2,10.0,0.1,0.007075657910292095,0.007251052753362265,499,0.0070756579102920925,0.007251052753362265,-2.6020852139652106e-18,0.0022804150137900785,0.0023069708615978306,False,200.55979347229004,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm10_wd0p1
tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p001,fedogda_s,linear,0.5,2,20.0,0.001,0.0019569719005613773,0.0019895841066196658,499,0.001956971900561377,0.0019895841066196658,-4.336808689942018e-19,0.0002676095804093855,0.00027324134851637393,False,193.5944640636444,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p001
tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p01,fedogda_s,linear,0.5,2,20.0,0.01,0.0019569719005613773,0.0019895841066196658,499,0.001956971900561377,0.0019895841066196658,-4.336808689942018e-19,0.0002676095804093855,0.00027324134851637393,False,197.2014398574829,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p01
tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p03,fedogda_s,linear,0.5,2,20.0,0.03,0.0019569719005613773,0.0019895841066196658,499,0.001956971900561377,0.0019895841066196658,-4.336808689942018e-19,0.0002676095804093855,0.00027324134851637393,False,196.8485918045044,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p03
tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p1,fedogda_s,linear,0.5,2,20.0,0.1,0.0019569719005613773,0.0019895841066196658,499,0.001956971900561377,0.0019895841066196658,-4.336808689942018e-19,0.0002676095804093855,0.00027324134851637393,False,199.2019305229187,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_2/tune_fedogda_s_linear_seed2_alpha0p5_cm20_wd0p1
