source_family,dataset,method,method_label,alpha,seed,prediction_key_used,curve_mse,curve_mae,curve_max_abs_error,best_validation_mse,test_mse_at_best_validation,final_test_mse,included,prediction_path,result_dir
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0336954493342178,0.1519659214857244,0.7255026733889791,0.0330094953124361,0.0336954493342178,0.0336954493342178,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0336954493342178,0.1519659214857244,0.7255026733889791,0.0330094953124361,0.0336954493342178,0.0336954493342178,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0336954493342178,0.1519659214857244,0.7255026733889791,0.0330094953124361,0.0336954493342178,0.0336954493342178,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm5_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0067017122918489,0.0653886374362637,0.3047456764607392,0.0065320756878727,0.0067017122918489,0.0067017122918489,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0067017122918489,0.0653886374362637,0.3047456764607392,0.0065320756878727,0.0067017122918489,0.0067017122918489,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0067017122918489,0.0653886374362637,0.3047456764607392,0.0065320756878727,0.0067017122918489,0.0067017122918489,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0067017122918489,0.0653886374362637,0.3047456764607392,0.0065320756878727,0.0067017122918489,0.0067017122918489,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm10_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0017624190822426,0.0294633333455721,0.1588485763045543,0.0017172040024262,0.0017624190822426,0.0017624190822426,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0017624190822426,0.0294633333455721,0.1588485763045543,0.0017172040024262,0.0017624190822426,0.0017624190822426,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0017624190822426,0.0294633333455721,0.1588485763045543,0.0017172040024262,0.0017624190822426,0.0017624190822426,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_0/tune_fedogda_s_abs_seed0_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.1009846599508001,0.2668192344246506,1.1657611273749562,0.0989197450132552,0.1009846599508009,0.1211917534609984,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.1009846599508001,0.2668192344246506,1.1657611273749562,0.0989197450132552,0.1009846599508009,0.1211917534609984,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.1009846599508001,0.2668192344246506,1.1657611273749562,0.0989197450132552,0.1009846599508009,0.1211917534609984,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.1009846599508001,0.2668192344246506,1.1657611273749562,0.0989197450132552,0.1009846599508009,0.1211917534609984,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0176718295392312,0.0954999326702948,0.6690906944805728,0.0175745326754649,0.0176718295392313,0.0176718295392313,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm5_wd0p001
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0176718295392312,0.0954999326702948,0.6690906944805728,0.0175745326754649,0.0176718295392313,0.0176718295392313,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0176718295392312,0.0954999326702948,0.6690906944805728,0.0175745326754649,0.0176718295392313,0.0176718295392313,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0176718295392312,0.0954999326702948,0.6690906944805728,0.0175745326754649,0.0176718295392313,0.0176718295392313,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm5_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0069693772045246,0.0704133146868543,0.2773975925449905,0.0068283945338456,0.0069693772045246,0.0089884552767311,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0069693772045246,0.0704133146868543,0.2773975925449905,0.0068283945338456,0.0069693772045246,0.0089884552767311,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0069693772045246,0.0704133146868543,0.2773975925449905,0.0068283945338456,0.0069693772045246,0.0089884552767311,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0069693772045246,0.0704133146868543,0.2773975925449905,0.0068283945338456,0.0069693772045246,0.0089884552767311,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm10_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0064817708554381,0.0685448416415025,0.3179102573001677,0.0063083234971047,0.0064817708554381,0.0086022594858504,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0064817708554381,0.0685448416415025,0.3179102573001677,0.0063083234971047,0.0064817708554381,0.0086022594858504,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,1,best_validation_prediction,0.0064817708554381,0.0685448416415025,0.3179102573001677,0.0063083234971047,0.0064817708554381,0.0086022594858504,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_1/tune_fedogda_s_abs_seed1_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.1189354658859972,0.2898889826777939,1.304900119037744,0.1167317377855572,0.118935465885997,0.118935465885997,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.1189354658859972,0.2898889826777939,1.304900119037744,0.1167317377855572,0.118935465885997,0.118935465885997,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.1189354658859972,0.2898889826777939,1.304900119037744,0.1167317377855572,0.118935465885997,0.118935465885997,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.1189354658859972,0.2898889826777939,1.304900119037744,0.1167317377855572,0.118935465885997,0.118935465885997,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0776612728899381,0.2337084428157669,1.0320886411829997,0.0761183201190151,0.0776612728899379,0.0776612728899379,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm5_wd0p001
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0776612728899381,0.2337084428157669,1.0320886411829997,0.0761183201190151,0.0776612728899379,0.0776612728899379,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0776612728899381,0.2337084428157669,1.0320886411829997,0.0761183201190151,0.0776612728899379,0.0776612728899379,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0776612728899381,0.2337084428157669,1.0320886411829997,0.0761183201190151,0.0776612728899379,0.0776612728899379,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm5_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0324166346743133,0.1497271240650751,0.6512901927808594,0.0317815520773255,0.0324166346743133,0.0324166346743133,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm10_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm10_wd0p001
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0324166346743133,0.1497271240650751,0.6512901927808594,0.0317815520773255,0.0324166346743133,0.0324166346743133,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm10_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm10_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0324166346743133,0.1497271240650751,0.6512901927808594,0.0317815520773255,0.0324166346743133,0.0324166346743133,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm10_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm10_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0324166346743133,0.1497271240650751,0.6512901927808594,0.0317815520773255,0.0324166346743133,0.0324166346743133,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm10_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm10_wd0p1
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0099306660840704,0.0789024558108695,0.3874511688801982,0.0097647151475086,0.0099306660840705,0.0099306660840705,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm20_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm20_wd0p01
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0099306660840704,0.0789024558108695,0.3874511688801982,0.0097647151475086,0.0099306660840705,0.0099306660840705,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm20_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm20_wd0p03
fedogda_s_tuning_pilot_all_configs,abs,fedogda_s,FedOGDA-S,0.5,2,best_validation_prediction,0.0099306660840704,0.0789024558108695,0.3874511688801982,0.0097647151475086,0.0099306660840705,0.0099306660840705,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm20_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/abs/fedogda_s/seed_2/tune_fedogda_s_abs_seed2_alpha0p5_cm20_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0095546150819544,0.0819151021892059,0.3476136886863781,0.0094509074315794,0.0095546150819544,0.0464364901001117,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0095546150819544,0.0819151021892059,0.3476136886863781,0.0094509074315794,0.0095546150819544,0.0464364901001117,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0095546150819544,0.0819151021892059,0.3476136886863781,0.0094509074315794,0.0095546150819544,0.0464364901001117,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0095546150819544,0.0819151021892059,0.3476136886863781,0.0094509074315794,0.0095546150819544,0.0464364901001117,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm2_wd0p1
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0052440195199953,0.0595323543431066,0.3122932919026173,0.0051924065467757,0.0052440195199953,0.0054113684328382,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p001/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p001
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0052440195199953,0.0595323543431066,0.3122932919026173,0.0051924065467757,0.0052440195199953,0.0054113684328382,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p01/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p01
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0052440195199953,0.0595323543431066,0.3122932919026173,0.0051924065467757,0.0052440195199953,0.0054113684328382,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p03/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p03
fedogda_s_tuning_pilot_all_configs,linear,fedogda_s,FedOGDA-S,0.5,0,best_validation_prediction,0.0052440195199953,0.0595323543431066,0.3122932919026173,0.0051924065467757,0.0052440195199953,0.0054113684328382,True,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p1/predictions.npz,results/rerun_protocol_v1_tuning/fedogda_s_pilot_alpha0p5/linear/fedogda_s/seed_0/tune_fedogda_s_linear_seed0_alpha0p5_cm5_wd0p1
