alpha,dataset,method,seed,run_id,result_dir,source,method_label,round_rows,comm_round,client_num_in_total,client_num_per_round,epochs,batch_size,learning_rate,weight_decay,critic_multiplier,server_learning_rate,gradient_clip_norm,best_validation_mse,best_validation_round,test_mse_at_best_validation,final_test_mse,runtime_seconds,append_round_csv,skip_model_selection,skip_gmm_eval,auxiliary_regression,auxiliary_regression_epochs,periodic_checkpoint_interval,test_mse_used_for_selection
1.0,femnist_x,fedogda_s,1,highdim_abs_femnist_x_fedogda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedogda_s/seed_1/highdim_abs_femnist_x_fedogda_s_seed1_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.11796346642643944,28,0.11955214233021559,8.451843301596742,635.9364967346191,True,False,False,True,3,200,False
1.0,femnist_x,fedogda_s,2,highdim_abs_femnist_x_fedogda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedogda_s/seed_2/highdim_abs_femnist_x_fedogda_s_seed2_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.15123935415258344,21,0.15312022240683054,5.523970574240933,654.7582201957703,True,False,False,True,3,200,False
1.0,femnist_x,fedogda_s,3,highdim_abs_femnist_x_fedogda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedogda_s/seed_3/highdim_abs_femnist_x_fedogda_s_seed3_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.1364280996509707,22,0.13895522490730647,4.1082767312034845,649.0663042068481,True,False,False,True,3,200,False
1.0,femnist_x,fedogda_s,4,highdim_abs_femnist_x_fedogda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_x/fedogda_s/seed_4/highdim_abs_femnist_x_fedogda_s_seed4_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.12441843430340879,29,0.1293937587378765,3.82989198679504,678.6633462905884,True,False,False,True,3,200,False
1.0,femnist_xz,fedgda_s,0,highdim_abs_femnist_xz_fedgda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_0/highdim_abs_femnist_xz_fedgda_s_seed0_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.13870707555934716,139,0.14107915727830614,0.5952966672294869,1012.6867978572845,True,False,False,True,3,200,False
1.0,femnist_xz,fedgda_s,1,highdim_abs_femnist_xz_fedgda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_1/highdim_abs_femnist_xz_fedgda_s_seed1_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.13609268816017536,148,0.13629933629008836,0.2635710042158571,970.84761095047,True,False,False,True,3,200,False
1.0,femnist_xz,fedgda_s,2,highdim_abs_femnist_xz_fedgda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_2/highdim_abs_femnist_xz_fedgda_s_seed2_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.1576245439948777,170,0.1577412953279893,0.5179625167907791,979.2339866161346,True,False,False,True,3,200,False
1.0,femnist_xz,fedgda_s,3,highdim_abs_femnist_xz_fedgda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_3/highdim_abs_femnist_xz_fedgda_s_seed3_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.1383671444832967,158,0.13695229498130224,0.6117157866788682,976.6040465831757,True,False,False,True,3,200,False
1.0,femnist_xz,fedgda_s,4,highdim_abs_femnist_xz_fedgda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedgda_s/seed_4/highdim_abs_femnist_xz_fedgda_s_seed4_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.15091255751453475,279,0.15001587769156996,0.4934634986582043,985.1435425281525,True,False,False,True,3,200,False
1.0,femnist_xz,fedogda_s,0,highdim_abs_femnist_xz_fedogda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_0/highdim_abs_femnist_xz_fedogda_s_seed0_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.13819431391482007,353,0.13838503930602666,0.4330405766632693,997.4637312889099,True,False,False,True,3,200,False
1.0,femnist_xz,fedogda_s,1,highdim_abs_femnist_xz_fedogda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_1/highdim_abs_femnist_xz_fedogda_s_seed1_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.1370956562568752,35,0.14030431398310625,2.1342032284141506,1014.027642250061,True,False,False,True,3,200,False
1.0,femnist_xz,fedogda_s,2,highdim_abs_femnist_xz_fedogda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_2/highdim_abs_femnist_xz_fedogda_s_seed2_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.14934077471034005,111,0.14744109387090784,1.7638732120241345,1000.0006837844849,True,False,False,True,3,200,False
1.0,femnist_xz,fedogda_s,3,highdim_abs_femnist_xz_fedogda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_3/highdim_abs_femnist_xz_fedogda_s_seed3_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.16360556259409825,26,0.165147801980513,0.7411468218556649,968.9924139976501,True,False,False,True,3,200,False
1.0,femnist_xz,fedogda_s,4,highdim_abs_femnist_xz_fedogda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_xz/fedogda_s/seed_4/highdim_abs_femnist_xz_fedogda_s_seed4_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.003,0.05,10.0,1.5,1.0,0.15152913324096898,33,0.15320443246983043,3.0676033919821326,1032.42808675766,True,False,False,True,3,200,False
1.0,femnist_z,fedgda_s,0,highdim_abs_femnist_z_fedgda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_0/highdim_abs_femnist_z_fedgda_s_seed0_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.015072140859834491,567,0.015389013009797694,0.15266344412497404,563.5738554000854,True,False,False,True,3,200,False
1.0,femnist_z,fedgda_s,1,highdim_abs_femnist_z_fedgda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_1/highdim_abs_femnist_z_fedgda_s_seed1_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.013856221897190971,707,0.014144182769668558,0.09454676056876281,566.6278126239777,True,False,False,True,3,200,False
1.0,femnist_z,fedgda_s,2,highdim_abs_femnist_z_fedgda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_2/highdim_abs_femnist_z_fedgda_s_seed2_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.016553277695674374,645,0.01673705287397678,0.05158159644847319,586.6451711654663,True,False,False,True,3,200,False
1.0,femnist_z,fedgda_s,3,highdim_abs_femnist_z_fedgda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_3/highdim_abs_femnist_z_fedgda_s_seed3_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.017489686813792833,574,0.017835844243191703,0.07275027549582135,583.5312316417694,True,False,False,True,3,200,False
1.0,femnist_z,fedgda_s,4,highdim_abs_femnist_z_fedgda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedgda_s/seed_4/highdim_abs_femnist_z_fedgda_s_seed4_alpha1,safe_speedup_v2,FedGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.00900970184023021,448,0.009179260821655405,0.10254786354879793,560.6899988651276,True,False,False,True,3,200,False
1.0,femnist_z,fedogda_s,0,highdim_abs_femnist_z_fedogda_s_seed0_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_0/highdim_abs_femnist_z_fedogda_s_seed0_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.01370325305188982,687,0.013831177414477711,0.20095519665170444,622.7602579593658,True,False,False,True,3,200,False
1.0,femnist_z,fedogda_s,1,highdim_abs_femnist_z_fedogda_s_seed1_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_1/highdim_abs_femnist_z_fedogda_s_seed1_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.013140754413979954,716,0.013465421025747907,0.05625863507904489,619.0687963962555,True,False,False,True,3,200,False
1.0,femnist_z,fedogda_s,2,highdim_abs_femnist_z_fedogda_s_seed2_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_2/highdim_abs_femnist_z_fedogda_s_seed2_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.02156321981366912,726,0.021748926944883295,0.09642461987112362,591.8542077541351,True,False,False,True,3,200,False
1.0,femnist_z,fedogda_s,3,highdim_abs_femnist_z_fedogda_s_seed3_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_3/highdim_abs_femnist_z_fedogda_s_seed3_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.018893751282849376,665,0.019273138926868237,0.08744812795067425,577.8202476501465,True,False,False,True,3,200,False
1.0,femnist_z,fedogda_s,4,highdim_abs_femnist_z_fedogda_s_seed4_alpha1,results/rerun_protocol_v1_real_images_abs_remaining_safe_speedup_v2_20260719_233531/femnist_z/fedogda_s/seed_4/highdim_abs_femnist_z_fedogda_s_seed4_alpha1,safe_speedup_v2,FedOGDA-S,1500,1500,1000,10,3,256,0.01,0.05,10.0,1.5,1.0,0.018484354554426277,588,0.01864727916556599,0.06582501598423872,643.6725699901581,True,False,False,True,3,200,False
